artifact_id,repository_relative_path,source_relative_path,sha256,size_bytes,publication_status,reason
pub_00088,experiments/core_400/gemma_2_2b_it_lora/javascript/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_zero_shot_javascript_400_v1.jsonl,c24a289fc9b756dd17a14920db5e5270d85873bb4eb318bb6dffc2b72f3c919c,226574,INCLUDE_GIT,authoritative selected compact public evidence
pub_00089,experiments/core_400/gemma_2_2b_it_lora/python/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/gemma_2_2b_it_lora_multilang/gemma_2_2b_it_lora_multilang_P1_zero_shot_python_400_v1.jsonl,6c91fc42e849dc4e2bec8ef2221d493a3077ffe42da91471dd387c29d108c02e,224266,INCLUDE_GIT,authoritative selected compact public evidence
pub_00090,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1.jsonl,383ed423a52a8bf29af6e8c8ca55fb969fddc5045fcc045304bb0a860bd72e2d,254456,INCLUDE_GIT,authoritative selected compact public evidence
pub_00091,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1.jsonl,6e6474ce207d1da34848a753dd1462cb30a1411335c6ae047f61261ac2d7426d,228704,INCLUDE_GIT,authoritative selected compact public evidence
pub_00092,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1.jsonl,8be96a1a52e18102327ad17aade9042db4ebf198b42c120d00dfad33d873f28f,239135,INCLUDE_GIT,authoritative selected compact public evidence
pub_00093,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1.jsonl,d1fdd5c2f098501ee4273cab86b9474474d8b050931bc3e36907e20e70ebaeb5,254855,INCLUDE_GIT,authoritative selected compact public evidence
pub_00094,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1.jsonl,240301c56a8cd29b0d9bcb918770e3763f3cdc110a9ba711fb839b5c1e6fde44,239350,INCLUDE_GIT,authoritative selected compact public evidence
pub_00095,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1.jsonl,38ce3b40415982c3111e3bae883161b1ad95ac846f9dce8acd04088596bfb395,240451,INCLUDE_GIT,authoritative selected compact public evidence
pub_00096,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1.jsonl,7474287abe5c93c48319d4baa6564bd168b365d93164cea5aac81584e0ecb20f,265076,INCLUDE_GIT,authoritative selected compact public evidence
pub_00097,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1.jsonl,4af5f02ce6606867910c4b090259cbb9712b57639bd54bcf90263736e3e4a0c0,257853,INCLUDE_GIT,authoritative selected compact public evidence
pub_00098,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1.jsonl,56b581db63a16bc12dbef6c910643494a6f0d8d94def336c40517b9336e299b3,242291,INCLUDE_GIT,authoritative selected compact public evidence
pub_00099,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/java/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_coder_1_5b_lora_multilang/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1.jsonl,94777e1bd8a76df104d5b6b2f4917d220d79df189f218ace922f84dde68c81ca,253688,INCLUDE_GIT,authoritative selected compact public evidence
pub_00100,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/javascript/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_coder_1_5b_lora_multilang/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1.jsonl,19760bcc59e6d342c50417f34fd54244e91b2526a0c1fe98954f7978d8d74a28,237883,INCLUDE_GIT,authoritative selected compact public evidence
pub_00101,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/python/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_coder_1_5b_lora_multilang/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1.jsonl,cb4e3f1b734f234ac9505df87f87b642506042fdf0f0617af206622ea0886b8b,237148,INCLUDE_GIT,authoritative selected compact public evidence
pub_00102,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/java/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_coder_1_5b_lora_multilang/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1.jsonl,48a7b8ab515e2903a7ef92c182e7508951f139cd3e7b7fa5814dd0c91748ae68,253299,INCLUDE_GIT,authoritative selected compact public evidence
pub_00103,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/javascript/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_coder_1_5b_lora_multilang/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1.jsonl,ed1c407758f7856658d0daac41f37d44c730291f16620153ddb1a14f29135976,240759,INCLUDE_GIT,authoritative selected compact public evidence
pub_00104,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/python/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_coder_1_5b_lora_multilang/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1.jsonl,1059af412eb438ab367c65feeaa154395b3dd653b9f17b9b295e5af1a1f60332,239056,INCLUDE_GIT,authoritative selected compact public evidence
pub_00105,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/java/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_coder_1_5b_lora_multilang/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1.jsonl,1766445e196e0753995e8a71e3e1e6e08d4222682bfcecd6c89ba4ad73c49143,254369,INCLUDE_GIT,authoritative selected compact public evidence
pub_00106,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/javascript/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source-fine-tuned/qwen25_coder_1_5b_lora_multilang/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1.jsonl,a25c78df909814722619f9fc4ec79d2f33243c35b3db33c715a90ce5f4c8be63,252149,INCLUDE_GIT,authoritative selected compact public evidence
pub_00107,experiments/core_400/codegemma_2b/java/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/codegemma_2b_P1_few_shot_java_400_v1.jsonl,072f39b9dd9b4b1fd3f322ceae310a14e938f745d5db579b2f1123225f8ba8fe,439629,INCLUDE_GIT,authoritative selected compact public evidence
pub_00108,experiments/core_400/codegemma_2b/javascript/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/codegemma_2b_P1_few_shot_javascript_400_v1.jsonl,73e82d9068f1af0acefc5462fb3fb0bb53e80829f9b8a91bcd482582ab811859,406951,INCLUDE_GIT,authoritative selected compact public evidence
pub_00109,experiments/core_400/codegemma_2b/python/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/codegemma_2b_P1_few_shot_python_400_v1.jsonl,6467f14b8028bf7a8ed9f44706de59041310c6d7b160bdd1af2ebe7c637c4182,385159,INCLUDE_GIT,authoritative selected compact public evidence
pub_00110,experiments/core_400/codegemma_2b/java/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source/codegemma_2b_P1_one_shot_java_400_v1.jsonl,c2d4b1096244186cfe66786ee4149d46c273e7168d85b027bab8c8dfa84d488d,182193,INCLUDE_GIT,authoritative selected compact public evidence
pub_00111,experiments/core_400/codegemma_2b/javascript/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source/codegemma_2b_P1_one_shot_javascript_400_v1.jsonl,591e88ed44d9d9ead90b331a459e50cb1dee4e825610cd554a11d546a27cb8b1,171378,INCLUDE_GIT,authoritative selected compact public evidence
pub_00112,experiments/core_400/codegemma_2b/python/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source/codegemma_2b_P1_one_shot_python_400_v1.jsonl,9fa08caa9a7876afae60171390b1d43ca4c35441b1bd7b88c5dfffe2fbc3bf20,196684,INCLUDE_GIT,authoritative selected compact public evidence
pub_00113,experiments/core_400/codegemma_2b/java/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/codegemma_2b_P1_zero_shot_java_400_v1.jsonl,986090993b79d21a78ecc0c66b6398718c896b5eb30174f0f42bd0ecc53501a5,478244,INCLUDE_GIT,authoritative selected compact public evidence
pub_00114,experiments/core_400/codegemma_2b/javascript/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/codegemma_2b_P1_zero_shot_javascript_400_v1.jsonl,4254c5d2d793f05efba5e199387e42b14b5745a60efcdc420f237133ba802796,464171,INCLUDE_GIT,authoritative selected compact public evidence
pub_00115,experiments/core_400/codegemma_2b/python/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/codegemma_2b_P1_zero_shot_python_400_v1.jsonl,152d2eb36a909661611dae37548202833f2b833ed967974c315cd65219890aaa,193218,INCLUDE_GIT,authoritative selected compact public evidence
pub_00116,experiments/core_400/gemma_2_2b_it/java/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1.jsonl,89a72f52f991db86860b93bb023ab2d3b266968271a149daae685a86952b4034,265927,INCLUDE_GIT,authoritative selected compact public evidence
pub_00117,experiments/core_400/gemma_2_2b_it/javascript/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/gemma_2_2b_it_P1_few_shot_javascript_400_v1.jsonl,78439976d5d1e4b2bdb370c52e7bdfa111043f0a532904573d571e6a32374ee1,198716,INCLUDE_GIT,authoritative selected compact public evidence
pub_00118,experiments/core_400/gemma_2_2b_it/python/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/gemma_2_2b_it_P1_few_shot_python_400_v1.jsonl,160877038964c434474547fd938660b13f0a1ed7524aa57476c2c379bca55ce5,195437,INCLUDE_GIT,authoritative selected compact public evidence
pub_00119,experiments/core_400/gemma_2_2b_it/java/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source/gemma_2_2b_it_P1_one_shot_java_400_v1.jsonl,9f2a9ec525af97cf2c51c4393d3dd34a04462ce7e3f5556c69a435bbdc1f87dd,185513,INCLUDE_GIT,authoritative selected compact public evidence
pub_00120,experiments/core_400/gemma_2_2b_it/javascript/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source/gemma_2_2b_it_P1_one_shot_javascript_400_v1.jsonl,3e070fbaaf2779e21ed409531eb01869d54ee9f2742af37e9516b7592ae9c308,173317,INCLUDE_GIT,authoritative selected compact public evidence
pub_00121,experiments/core_400/gemma_2_2b_it/python/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source/gemma_2_2b_it_P1_one_shot_python_400_v1.jsonl,14af18e16f792dbe8346cc9ef62ede7b70aac7fc9641f87d89f5a41484199fad,199599,INCLUDE_GIT,authoritative selected compact public evidence
pub_00122,experiments/core_400/gemma_2_2b_it/java/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/gemma_2_2b_it_P1_zero_shot_java_400_v2.jsonl,6d47f2f11b1540fd256c7aba6c6f57e21b8d06a5fc28015f6310f7c0ea808279,312257,INCLUDE_GIT,authoritative selected compact public evidence
pub_00123,experiments/core_400/gemma_2_2b_it/javascript/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/gemma_2_2b_it_P1_zero_shot_javascript_400_v2.jsonl,0a63fd7edee9d7b250ae7a0f272bdaba6b220d7a48b5b75cfdeae529d8406e7c,300339,INCLUDE_GIT,authoritative selected compact public evidence
pub_00124,experiments/core_400/gemma_2_2b_it/python/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/gemma_2_2b_it_P1_zero_shot_python_400_v2.jsonl,fc9409051c929964cb4676a8415f63fd25c2cc83786379c65f4436aa3a5e1350,306020,INCLUDE_GIT,authoritative selected compact public evidence
pub_00125,experiments/core_400/qwen2_5_1_5b_instruct/java/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source/qwen25_1_5b_instruct_P1_one_shot_java_400_v1.jsonl,60b2d45689f71d2cbe6bbcf0c8716e883284d2523502fab9b1314fae6131fc2b,229403,INCLUDE_GIT,authoritative selected compact public evidence
pub_00126,experiments/core_400/qwen2_5_1_5b_instruct/javascript/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source/qwen25_1_5b_instruct_P1_one_shot_javascript_400_v1.jsonl,83ac243ad196bf5203ae82b3abd06a241a748042b246798cce3db080cb94e7e4,192151,INCLUDE_GIT,authoritative selected compact public evidence
pub_00127,experiments/core_400/qwen2_5_1_5b_instruct/python/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source/qwen25_1_5b_instruct_P1_one_shot_python_400_v1.jsonl,46df16d96337dfcb2bf92b050718df0f457289ac9863d3fecf433d74972452ff,271990,INCLUDE_GIT,authoritative selected compact public evidence
pub_00128,experiments/core_400/qwen2_5_coder_1_5b_instruct/python/fs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_few_shot_python_400_v1.jsonl,24ebccf382792baa4a75e55d3ff8f4395479c99900a7294c65d7aea83cad413b,222862,INCLUDE_GIT,authoritative selected compact public evidence
pub_00129,experiments/core_400/qwen2_5_coder_1_5b_instruct/java/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_one_shot_java_400_v2_rerun.jsonl,c97ba65e82204d98831420977ecb1bd2040f1824a01acc6793516594252f8981,227350,INCLUDE_GIT,authoritative selected compact public evidence
pub_00130,experiments/core_400/qwen2_5_coder_1_5b_instruct/javascript/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_one_shot_javascript_400_v3_repaired.jsonl,d6a0c3ab009901d6f81899c40c73959ea7972fafdf53e1c2fc885837dc90e561,184202,INCLUDE_GIT,authoritative selected compact public evidence
pub_00131,experiments/core_400/qwen2_5_coder_1_5b_instruct/python/os/generation/raw_generations.jsonl,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_one_shot_python_400_v1.jsonl,61242dc8443ce9241114cbcc2edfa4caaa47a9039632430e0518c06dbcdcb46c,219499,INCLUDE_GIT,authoritative selected compact public evidence
pub_00132,experiments/core_400/qwen2_5_coder_1_5b_instruct/python/zs/generation/raw_generations.jsonl,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1.jsonl,c9db88b4e879cfab44fccab06ff56e930a61a3db9c8a8e0cde71d4a4c4a749bf,254076,INCLUDE_GIT,authoritative selected compact public evidence
pub_00133,experiments/core_400/qwen2_5_1_5b_instruct/java/fs/generation/raw_generations.jsonl,outputs/raw_generations/qwen25_1_5b_instruct_P1_few_shot_java_400_v1.jsonl,baffa982a4da2984b3b30b7c9676be95e378d7184e5cfa096b13871b4d204074,317762,INCLUDE_GIT,authoritative selected compact public evidence
pub_00134,experiments/core_400/qwen2_5_1_5b_instruct/javascript/fs/generation/raw_generations.jsonl,outputs/raw_generations/qwen25_1_5b_instruct_P1_few_shot_javascript_400_v1.jsonl,8eb1c3666d25ef702cfe88f54efdd84ff38dc08ba00383609b89ea070123910f,249826,INCLUDE_GIT,authoritative selected compact public evidence
pub_00135,experiments/core_400/qwen2_5_1_5b_instruct/python/fs/generation/raw_generations.jsonl,outputs/raw_generations/qwen25_1_5b_instruct_P1_few_shot_python_400_v1.jsonl,b23a93d34526f5377ebf9fc780cfa931399013e48ef2190271193eac43b720fd,279452,INCLUDE_GIT,authoritative selected compact public evidence
pub_00136,experiments/core_400/qwen2_5_1_5b_instruct/java/zs/generation/raw_generations.jsonl,outputs/raw_generations/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1.jsonl,1ab24f6aa521b58a1776d12ed2c6e2c84380efec77864a9f582bfacfa8c8cdb6,286040,INCLUDE_GIT,authoritative selected compact public evidence
pub_00137,experiments/core_400/qwen2_5_1_5b_instruct/javascript/zs/generation/raw_generations.jsonl,outputs/raw_generations/qwen25_1_5b_instruct_P1_zero_shot_javascript_400_v1.jsonl,0ee800ebf004f88429216e48aa981b3ed617e0aa54552ed551a27d717cf8bb2c,282833,INCLUDE_GIT,authoritative selected compact public evidence
pub_00138,experiments/core_400/qwen2_5_1_5b_instruct/python/zs/generation/raw_generations.jsonl,outputs/raw_generations/qwen25_1_5b_instruct_P1_zero_shot_python_400_v1.jsonl,e452ebac590faa83a7463cf76b024992cda5ef31e515de563d54a6460d9da7a0,273757,INCLUDE_GIT,authoritative selected compact public evidence
pub_00139,experiments/core_400/qwen2_5_coder_1_5b_instruct/java/fs/generation/raw_generations.jsonl,outputs/raw_generations/qwen25_coder_1_5b_instruct_P1_few_shot_java_400_v1.jsonl,2bfdb5070c21278d0546e14be692c44b7f2f2e2d2ca9c79ed4c98666ed90e427,426518,INCLUDE_GIT,authoritative selected compact public evidence
pub_00140,experiments/core_400/qwen2_5_coder_1_5b_instruct/javascript/fs/generation/raw_generations.jsonl,outputs/raw_generations/qwen25_coder_1_5b_instruct_P1_few_shot_javascript_400_v1.jsonl,32cf22cc5c980238213f56e3003babb0034a957d1a190ba82dcfccf370e5fcb9,363674,INCLUDE_GIT,authoritative selected compact public evidence
pub_00141,experiments/core_400/qwen2_5_coder_1_5b_instruct/java/zs/generation/raw_generations.jsonl,outputs/raw_generations/qwen25_coder_1_5b_instruct_P1_zero_shot_java_400_v1.jsonl,28a53dee9e53b13ca34edc0751d70f661e2a45fcc5c83cec2b43ef9f8a1fd4fb,427222,INCLUDE_GIT,authoritative selected compact public evidence
