logical_group,model_slug,language,prompt_regime,artefact_type,candidate_sample_count,size_bytes,sha256,diagnostic_markers,source_relative_path
35,codegemma_2b,python,ZS,raw_generation,400,193218,152d2eb36a909661611dae37548202833f2b833ed967974c315cd65219890aaa,,outputs/raw_generations/codegemma_2b_P1_zero_shot_python_400_v1.jsonl
35,codegemma_2b,python,ZS,raw_generation,300,149514,a64c4721f44f0b855719fa147a8b38460f1e8223ca0d730873e6699e2e1414b4,,outputs/raw_generations/open-source/codegemma_2b_P1_zero_shot_python_300_ZS_v3.jsonl
35,codegemma_2b,python,ZS,raw_generation,400,193218,152d2eb36a909661611dae37548202833f2b833ed967974c315cd65219890aaa,,outputs/raw_generations/open-source/codegemma_2b_P1_zero_shot_python_400_v1.jsonl
36,codegemma_2b_lora,java,FS,code_grounded_detailed,400,321640,6527b2e289c2ba3d4d460b1bb758edb5651dbb0bc49dea223c688b1012437b03,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
36,codegemma_2b_lora,java,FS,code_grounded_detailed,400,338386,4b233a9cfb5653e6ed6ae0905c8e363402e6e872c1c097e0478bbc52ae4d675b,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_java_400_v1_detailed.jsonl
36,codegemma_2b_lora,java,FS,code_grounded_detailed,400,321640,6527b2e289c2ba3d4d460b1bb758edb5651dbb0bc49dea223c688b1012437b03,,outputs/segregated_results/open-source-lora/_long_paths/d150c88262dc_codegemma_2b_lora_multilang_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
37,codegemma_2b_lora,java,FS,code_grounded_summary,400,1358,5db95660f027e8e5213a509dae8907dd1229c2b526ea193d22d1229f1b5045e3,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_java_400_v1_code_grounded_summary.json
37,codegemma_2b_lora,java,FS,code_grounded_summary,400,1171,d27a1d7c43bdc29072718cb6b898132efb17d71a75227eba3ecbaf31d3989df0,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_java_400_v1_summary.json
37,codegemma_2b_lora,java,FS,code_grounded_summary,400,1358,5db95660f027e8e5213a509dae8907dd1229c2b526ea193d22d1229f1b5045e3,,outputs/segregated_results/open-source-lora/_long_paths/0964db02192c_codegemma_2b_lora_multilang_P1_few_shot_java_400_v1_code_grounded_summary.json
38,codegemma_2b_lora,java,FS,raw_generation,400,237023,aa8b29c928c53f43b34a98c9749aac72b48b3a44cbf356b2026c134f2a76990d,,outputs/raw_generations/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_java_400_v1.jsonl
38,codegemma_2b_lora,java,FS,raw_generation,400,338413,6e98d122c0351e2072ec52e07dc75574181a77483bc2ac5dd72e2fcc975eb5f8,,outputs/raw_generations/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_java_400_v1_detailed.jsonl
38,codegemma_2b_lora,java,FS,raw_generation,400,1131,33bb059707927766df53381e0188c9b07afd3304fa4e75a19614af6f216fe703,,outputs/raw_generations/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_java_400_v1_summary.json
39,codegemma_2b_lora,java,OS,code_grounded_detailed,400,331552,0dac1573fe33cf4228e88c8e6f1388629fffb8455d89bbd07d6394c330b9682f,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl
39,codegemma_2b_lora,java,OS,code_grounded_detailed,400,347962,641151584969f0495e403162397b6bcecc1c718f3cc9c0b2de3cf0da36b50c97,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_one_shot_java_400_v1_detailed.jsonl
39,codegemma_2b_lora,java,OS,code_grounded_detailed,400,331552,0dac1573fe33cf4228e88c8e6f1388629fffb8455d89bbd07d6394c330b9682f,,outputs/segregated_results/open-source-lora/_long_paths/a52c42120b30_codegemma_2b_lora_multilang_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl
40,codegemma_2b_lora,java,OS,code_grounded_summary,400,1346,d41c37ff48ed2fd29e4434f17a9af1bb397bab7a2e6b66aad8296661740d0b26,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_one_shot_java_400_v1_code_grounded_summary.json
40,codegemma_2b_lora,java,OS,code_grounded_summary,400,1173,56463ceb26bbd02dde4cbac8ccacb08df098133244f7fb999a1b26dc8f6fafc7,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_one_shot_java_400_v1_summary.json
40,codegemma_2b_lora,java,OS,code_grounded_summary,400,1346,d41c37ff48ed2fd29e4434f17a9af1bb397bab7a2e6b66aad8296661740d0b26,,outputs/segregated_results/open-source-lora/_long_paths/b074b30c28ae_codegemma_2b_lora_multilang_P1_one_shot_java_400_v1_code_grounded_summary.json
41,codegemma_2b_lora,java,ZS,code_grounded_detailed,400,325146,1a15a8843d07ac38f5215b0f78d8d579c095460f087295e256d7f70f1114106c,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl
41,codegemma_2b_lora,java,ZS,code_grounded_detailed,400,341844,884cbc2eb03819afea5c04535f9bda60f957b7b8db303213f1320629856844a9,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_java_400_v1_detailed.jsonl
41,codegemma_2b_lora,java,ZS,code_grounded_detailed,400,325146,1a15a8843d07ac38f5215b0f78d8d579c095460f087295e256d7f70f1114106c,,outputs/segregated_results/open-source-lora/_long_paths/4540f2b9759a_codegemma_2b_lora_multilang_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl
42,codegemma_2b_lora,java,ZS,code_grounded_summary,400,1359,a43d789e923617daf65a0f1d7eb30ff8c7637882c885ad3b288965e8a806c9d6,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_java_400_v1_code_grounded_summary.json
42,codegemma_2b_lora,java,ZS,code_grounded_summary,400,1192,ad6cc2fe2e66d3f59b8a99b8da87adcadb3671516d4b5236235fe8ab728e7215,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_java_400_v1_summary.json
42,codegemma_2b_lora,java,ZS,code_grounded_summary,400,1359,a43d789e923617daf65a0f1d7eb30ff8c7637882c885ad3b288965e8a806c9d6,,outputs/segregated_results/open-source-lora/_long_paths/3e1aadbf72d2_codegemma_2b_lora_multilang_P1_zero_shot_java_400_v1_code_grounded_summary.json
43,codegemma_2b_lora,javascript,FS,code_grounded_detailed,400,326635,0df3722416cb61941e0c0ada7d4d27aca9bfec47181bea5d0cc25539eec36d62,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl
43,codegemma_2b_lora,javascript,FS,code_grounded_detailed,400,338536,a56d6260e78a53635bc1531dad2bef221f3bbcc7619c6540bf95c2723da0eb49,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1_detailed.jsonl
44,codegemma_2b_lora,javascript,FS,code_grounded_summary,400,1374,e296705eed7e5773854d08164af68674d5b4b39889b7b81d744916caa5038213,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1_code_grounded_summary.json
44,codegemma_2b_lora,javascript,FS,code_grounded_summary,400,1169,136939530425182ba8c6c0e7ea25c62234f0b62ef1b3a8a07004c3de53a0a2fa,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1_summary.json
44,codegemma_2b_lora,javascript,FS,code_grounded_summary,400,1374,e296705eed7e5773854d08164af68674d5b4b39889b7b81d744916caa5038213,,outputs/segregated_results/open-source-lora/_long_paths/95cf5347020a_codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1_code_grounded_summary.json
45,codegemma_2b_lora,javascript,OS,code_grounded_detailed,400,346264,163be31f2195d4276ad358e8767033f0fd3923962c8f13ea424c017a4f11574a,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_one_shot_javascript_400_v1_code_grounded_detailed.jsonl
45,codegemma_2b_lora,javascript,OS,code_grounded_detailed,400,359816,42740be2710ee1625c95d18da1460c4a4bf7e05465c9a365060f0a9a54fab768,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_one_shot_javascript_400_v1_detailed.jsonl
46,codegemma_2b_lora,javascript,OS,code_grounded_summary,400,1372,ed7d1b2a0665aa7f6dd8d51076f87b0c13921f6e166baa8066f3acd89d0fc96d,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_one_shot_javascript_400_v1_code_grounded_summary.json
46,codegemma_2b_lora,javascript,OS,code_grounded_summary,400,1165,f3739d0a6f054192b39fce161c0ba736a355f8b6809fd625e0bcb6121e0d44af,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_one_shot_javascript_400_v1_summary.json
46,codegemma_2b_lora,javascript,OS,code_grounded_summary,400,1372,ed7d1b2a0665aa7f6dd8d51076f87b0c13921f6e166baa8066f3acd89d0fc96d,,outputs/segregated_results/open-source-lora/_long_paths/539848342fd4_codegemma_2b_lora_multilang_P1_one_shot_javascript_400_v1_code_grounded_summary.json
47,codegemma_2b_lora,javascript,ZS,code_grounded_detailed,400,339319,232dc1c505778b90b8af433fc4d23ca927097446a3aa17a80701a59cc106b1df,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_javascript_400_v1_code_grounded_detailed.jsonl
47,codegemma_2b_lora,javascript,ZS,code_grounded_detailed,400,352416,a2e8aa3da24418faf7abe0ca37d91d112fd71aa2567b3de830e4194c583c8474,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_javascript_400_v1_detailed.jsonl
48,codegemma_2b_lora,javascript,ZS,code_grounded_summary,400,1373,59383e39f2377183bd07e6a16538240feb09e879a1d26bc59d34fda74e444e36,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_javascript_400_v1_code_grounded_summary.json
48,codegemma_2b_lora,javascript,ZS,code_grounded_summary,400,1170,cbed588d097f1fe94b0437e922e68a59f57b558a2ff70487cd33524577dc2958,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_javascript_400_v1_summary.json
48,codegemma_2b_lora,javascript,ZS,code_grounded_summary,400,1373,59383e39f2377183bd07e6a16538240feb09e879a1d26bc59d34fda74e444e36,,outputs/segregated_results/open-source-lora/_long_paths/2fe56860627b_codegemma_2b_lora_multilang_P1_zero_shot_javascript_400_v1_code_grounded_summary.json
49,codegemma_2b_lora,python,FS,code_grounded_detailed,400,320691,3227c42510f0c2a2f4200dda0c2a3228864fd3a1a312118b855e7e7a200fc9f7,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl
49,codegemma_2b_lora,python,FS,code_grounded_detailed,400,333611,60a50a3fd889e1f67798552d2af88bcf01c743684bb289ad183a3ea2b52e1f9b,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_python_400_v1_detailed.jsonl
49,codegemma_2b_lora,python,FS,code_grounded_detailed,400,320691,3227c42510f0c2a2f4200dda0c2a3228864fd3a1a312118b855e7e7a200fc9f7,,outputs/segregated_results/open-source-lora/_long_paths/3e7e9eaf03ce_codegemma_2b_lora_multilang_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl
50,codegemma_2b_lora,python,FS,code_grounded_summary,400,1336,eefbd98b444b9d1fa802ab1c25e3bcf4da90d96b2ea945d91962586b17879364,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_python_400_v1_code_grounded_summary.json
50,codegemma_2b_lora,python,FS,code_grounded_summary,400,1155,d0c46846424366a4db352c2105c9024d57f61e806cc28bcc565d967599599728,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_few_shot_python_400_v1_summary.json
50,codegemma_2b_lora,python,FS,code_grounded_summary,400,1336,eefbd98b444b9d1fa802ab1c25e3bcf4da90d96b2ea945d91962586b17879364,,outputs/segregated_results/open-source-lora/_long_paths/018cb82dbd08_codegemma_2b_lora_multilang_P1_few_shot_python_400_v1_code_grounded_summary.json
51,codegemma_2b_lora,python,OS,code_grounded_detailed,400,325615,1d59dfa7f1e013f77df4c673bf74b3b8b9ca520b75085c9cc2b98025a75318fd,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl
51,codegemma_2b_lora,python,OS,code_grounded_detailed,400,337980,1c1773a70210f50f0064c43941fad8a30a8c215158403e4de58606c2d2983aed,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_one_shot_python_400_v1_detailed.jsonl
51,codegemma_2b_lora,python,OS,code_grounded_detailed,400,325615,1d59dfa7f1e013f77df4c673bf74b3b8b9ca520b75085c9cc2b98025a75318fd,,outputs/segregated_results/open-source-lora/_long_paths/ef3b2778e498_codegemma_2b_lora_multilang_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl
52,codegemma_2b_lora,python,OS,code_grounded_summary,400,1338,9a19faf23e4f9e87207d4ea9bb463575b1fdcc2cddf9ce1721911c5e762440fb,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_one_shot_python_400_v1_code_grounded_summary.json
52,codegemma_2b_lora,python,OS,code_grounded_summary,400,1159,c8e10bd3db947170565732f204e35b2bd40b7e773a8aa2674908ee3c8b239802,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_one_shot_python_400_v1_summary.json
52,codegemma_2b_lora,python,OS,code_grounded_summary,400,1338,9a19faf23e4f9e87207d4ea9bb463575b1fdcc2cddf9ce1721911c5e762440fb,,outputs/segregated_results/open-source-lora/_long_paths/adfde55fd9fa_codegemma_2b_lora_multilang_P1_one_shot_python_400_v1_code_grounded_summary.json
53,codegemma_2b_lora,python,ZS,code_grounded_detailed,400,320429,a268c4ec0687644ba83ceed059c239e342acb9df816f9483f09fccfdeb0bc4f7,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl
53,codegemma_2b_lora,python,ZS,code_grounded_detailed,400,333358,1b6335161d29f6a45f1e73575aae28b76df11210c8968bf048239c5cc5bb85b5,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_python_400_v1_detailed.jsonl
53,codegemma_2b_lora,python,ZS,code_grounded_detailed,400,320429,a268c4ec0687644ba83ceed059c239e342acb9df816f9483f09fccfdeb0bc4f7,,outputs/segregated_results/open-source-lora/_long_paths/300a156093a9_codegemma_2b_lora_multilang_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl
54,codegemma_2b_lora,python,ZS,code_grounded_summary,400,1337,97fc0371e8bb23fe7b5e426c4cf140aaa37320a3e7dac388f75a32fac6849c69,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_python_400_v1_code_grounded_summary.json
54,codegemma_2b_lora,python,ZS,code_grounded_summary,400,1156,e78c0600b89e4ab4a657adcf9b3bd5856e2b0d7afb7a67f9b2e8dde4edc282c4,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/codegemma_2b_lora_multilang/codegemma_2b_lora_multilang_P1_zero_shot_python_400_v1_summary.json
54,codegemma_2b_lora,python,ZS,code_grounded_summary,400,1337,97fc0371e8bb23fe7b5e426c4cf140aaa37320a3e7dac388f75a32fac6849c69,,outputs/segregated_results/open-source-lora/_long_paths/e11cabe07d49_codegemma_2b_lora_multilang_P1_zero_shot_python_400_v1_code_grounded_summary.json
55,deepseek_chat_v3_2,java,FS,automatic_evaluation_detailed,400,340793,4c6b59d7e40b39d8c82d123d11a83f44c86acc48925cac48cab003cedd62ea18,,outputs/evaluations/deepseek_chat_P1_few_shot_java_400_v1_eval.json_detailed.jsonl
55,deepseek_chat_v3_2,java,FS,automatic_evaluation_detailed,400,340793,4c6b59d7e40b39d8c82d123d11a83f44c86acc48925cac48cab003cedd62ea18,,outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_java_400_v1_eval.json_detailed.jsonl
56,deepseek_chat_v3_2,java,FS,automatic_evaluation_summary,400,1072,c7b793c36f0d74070b53aa5bf2c714d8baa6e6042558b38d00983e9717bf62d1,,outputs/evaluations/deepseek_chat_P1_few_shot_java_400_v1_eval.json_summary.json
56,deepseek_chat_v3_2,java,FS,automatic_evaluation_summary,400,1072,c7b793c36f0d74070b53aa5bf2c714d8baa6e6042558b38d00983e9717bf62d1,,outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_java_400_v1_eval.json_summary.json
57,deepseek_chat_v3_2,java,FS,code_grounded_detailed,400,323798,ba67d0c8352c872b512e9994a7a5c5fd0c2b5f4d33d03c77175bd04322d3776b,,outputs/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
57,deepseek_chat_v3_2,java,FS,code_grounded_detailed,400,340791,5937954c6c2c9043c6806cab4b03ef41f8be148158eb152fe4a1f0419ed1b143,,outputs/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_few_shot_java_400_v1_detailed.jsonl
57,deepseek_chat_v3_2,java,FS,code_grounded_detailed,400,323798,ba67d0c8352c872b512e9994a7a5c5fd0c2b5f4d33d03c77175bd04322d3776b,,outputs/evaluations/deepseek_chat_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
57,deepseek_chat_v3_2,java,FS,code_grounded_detailed,400,323798,ba67d0c8352c872b512e9994a7a5c5fd0c2b5f4d33d03c77175bd04322d3776b,,outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
57,deepseek_chat_v3_2,java,FS,code_grounded_detailed,400,323798,ba67d0c8352c872b512e9994a7a5c5fd0c2b5f4d33d03c77175bd04322d3776b,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
57,deepseek_chat_v3_2,java,FS,code_grounded_detailed,400,340791,5937954c6c2c9043c6806cab4b03ef41f8be148158eb152fe4a1f0419ed1b143,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_few_shot_java_400_v1_detailed.jsonl
57,deepseek_chat_v3_2,java,FS,code_grounded_detailed,400,323798,ba67d0c8352c872b512e9994a7a5c5fd0c2b5f4d33d03c77175bd04322d3776b,,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
58,deepseek_chat_v3_2,java,FS,code_grounded_summary,400,1262,202a656d8b0e7bea179b742bc374fd41c48f950c45d1b3ecc41e6d544aeeed28,,outputs/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_few_shot_java_400_v1_code_grounded_summary.json
